UREBLOCK SA DE CV,20.564370967741933,Unnamed: 2,Unnamed: 3,18,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,20.459935714285706,Unnamed: 11,Unnamed: 12,18.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,20.374246666666668,Unnamed: 20,Unnamed: 21,18.2,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,T1,Unnamed: 29,Unnamed: 30,20.098163333333336,Unnamed: 32,Unnamed: 33,18.3,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,19.46746774193548,Unnamed: 41,Unnamed: 42,18.4,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,19.07029,Unnamed: 50,Unnamed: 51,19,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,T2,Unnamed: 59,Unnamed: 60,18.68416129032258,Unnamed: 62,Unnamed: 63,19.1,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,18.72754193548387,Unnamed: 71,Unnamed: 72,19.2,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,18.525080000000003,Unnamed: 80,Unnamed: 81,19.3,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,T3,Unnamed: 89,Unnamed: 90,18.4134709677419,Unnamed: 92,Unnamed: 93,19.4,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,20.29187,Unnamed: 101,Unnamed: 102,19.5,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,20.26635333333333,Unnamed: 110,Unnamed: 111,19.6,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,T4,Unnamed: 119,Unnamed: 120,19.428617145093387,Unnamed: 122,Unnamed: 123,18.5,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,17.5670583816338,Unnamed: 131,Unnamed: 132,16.94872393510507,Unnamed: 134
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
MARGEN,-1529376.3355182288,-0.44258752428683196,,-2080471.4929472795,-0.9369503669866291,,551095.1574290502,0.4943628426997972,,-1882440.9487433336,-1.7888059377100214,,-1946951.5079188824,-0.9121704041359603,,64510.5591755488,-0.8766355335740611,,-1353662.1511476606,-0.6635200212765947,,-1857676.0882869973,-0.9781569282884447,,504013.9371393365,0.31463690701185,,-4765479.435409223,-0.7277761406656594,,-1555076.064891665,-0.6408255311902201,,-1394966.4063082822,-0.43513977941963483,,-160109.65858338232,-0.2056857517705853,,-1832015.5740057207,-0.9885032299854729,,-1984691.937153826,-0.9516223554302008,,152676.3631481046,-0.036880874555272114,,-1931069.019633896,-0.5838744489829365,,-1679545.8002467519,-0.6294838066030116,,-251523.2193871432,0.04560935762007512,,-5318160.658531282,-0.7009260321938757,,-2513020.2681861357,-3.096773805327642,,-1501281.9737241182,-0.4596625347945803,,-1011738.2944620178,-2.6371112705330617,,-1172735.1414915838,-0.4890817660911843,,-1874951.2825781477,-0.9145322520087292,,702216.1410865644,0.4254504859175449,,-1921510.8206358808,-1.2618238985079029,,-1894825.5264336409,-0.936757037257802,,-26685.294202239806,-0.32506686125010087,,-5607266.230313601,-1.1849347182609762,,-1268880.0060069324,-0.21884160424315477,,-2030915.6292682022,-0.9895661662267495,,762035.6232612715,0.7707245619835947,,0,,,0,,,0,,,0,,,0,,,0,,,-1268880.0060069324,-0.21884160424315477,,-16959786.33026103,-0.6875876913253844,,-18246277.64486613,-0.7729880630485312,,1286491.3146050982,0.08540037172314674,,-3388083.0124275116,-0.05358490508040264,,-10766689.972909607,-0.19897145563777868
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTROS INGRESOS 16%,58054.42,0.8154971716834304,,181543.75918930594,0.0817591071894888,,-123489.33918930595,-0.6802180352591279,,51666.18,0.05933686137555885,,93160.24215707388,0.04364670377879926,,-41494.06215707388,-0.4454052629780883,,47818.68,0.5638935435826743,,64697.89288432268,0.03406659135544995,,-16879.212884322682,-0.2608927761295419,,157539.28,0.024059138383796457,,-21120,-0.01597563413226002,,62522.392793946536,0.01950296443420821,,-83642.39279394654,-1.3377989717956678,,56167.4,0.45987376752710246,,98254.28347474676,0.04711107599168841,,-42086.883474746755,-0.4283465512784885,,40596,0.05716955606507505,,58158.2541827165,0.02179736880229367,,-17562.254182716497,-0.30197354493381023,,75643.4,0.009969692837052593,,39868,0.27813473642499054,,2518.262314655678,0,,37349.73768534432,14.831551688629844,,41126,0.03540157977333158,,116249.59728859324,0.05670227647582299,,-75123.59728859324,-0.6462267314534997,,41274,0.3965562613835542,,53524.963893617256,0.026461479379944215,,-12250.963893617256,-0.22888317903336614,,122268,0.025837831160770527,,37500,0.0727344245048677,,62569.36064663259,0.030486998793080037,,-25069.360646632587,-0.40066512407270044,,,,,,,,,,,,,,,,,0,,,37500,0.006467562039174781,,392950.68,0.07696373828261184,,793199.0088256112,,,-400248.3288256112,-0.5046001373831871,,699364.6235847374,0.08642173166950358,,703688.52,0.09629771925250868
OTROS INGRESOS 0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTILIDAD O (PERDIDA) TOTAL,-1471321.915518229,-0.42578710608695086,,-1898927.7337579736,-0.8551912597971404,,427605.8182397442,0.42940415371018953,,-1830774.7687433336,-1.7397096993262928,,-1853791.2657618085,-0.8685237003571611,,23016.497018474918,-0.8711859989691317,,-1305843.4711476606,-0.6400808998206846,,-1792978.1954026746,-0.9440903369329948,,487134.7242550138,0.3040094371123102,,-4607940.1554092225,-0.703717002281863,,-1576196.064891665,-0.6495287937021285,,-1332444.0135143357,-0.41563681498542665,,-243752.05137732887,-0.2338919787167018,,-1775848.1740057208,-0.9581969066617648,,-1886437.6536790791,-0.9045112794385124,,110589.47967335786,-0.05368562722325243,,-1890473.019633896,-0.571599917679335,,-1621387.5460640353,-0.607686437800718,,-269085.4735698597,0.036086520121382915,,-5242517.258531282,-0.6909563393568231,,-2473152.2681861357,-3.047644803212623,,-1498763.7114094626,-0.4588914932053972,,-974388.5567766735,-2.5887533100072257,,-1131609.1414915838,-0.47193042816275543,,-1758701.6852895545,-0.8578299755329063,,627092.5437979712,0.38589954737015086,,-1880236.8206358808,-1.2347199555960537,,-1841300.5625400236,-0.9102955578778579,,-38936.25809585706,-0.32442439771819587,,-5484998.230313601,-1.1590968871002056,,-1231380.0060069324,-0.21237404220397998,,-1968346.2686215697,-0.9590791674336695,,736966.2626146389,0.7467051252296895,,0,,,0,,,0,,,0,,,0,,,0,,,-1231380.0060069324,-0.21237404220397998,,-16566835.65026103,-0.6716565913926071,,-17453078.63604052,-0.7393848603911037,,886242.9857794871,0.0677282689984966,,-2688718.388842774,-0.03808758612983984,,-10063001.452909607,-0.18397165580547667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4607940.1554092225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5242517.258531282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5484998.230313601,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,-1231380.0060069324,,,-16566835.650261037,,,-17453078.63604052,,,886242.9857794817,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
Manode Obra Directa,176450.19,0.051063071226075146,,,,,,,,140708.43,0.1337094134282847,,,,,,,,140139.21,0.06869156496844547,,,,,,,,457297.83,0.0698377685525783,,141121.42,0.05815420285574153,,,,,,,,183933.08,0.09924503168039588,,,,,,,,170563.2,0.05157117296389894,,,,,,,,495617.70000000007,0.06532170993908895,,150194.76,0.18508374339582576,,,,,,,,175382.79,0.07314228220883827,,,,,,,,164629.34,0.10810932385946095,,,,,,,,490206.89,0.10359115105887402,,253620.94,0.04374157770356866,,,,,,,,0,,,,,,,,,0,,,,,,,,,253620.94,0.04374157770356866,,1696743.36,0.06878977287540625,,,,,,,,2305068.7407645667,0.051078342074979716,,2229627.91,0.04973227763343487
Semanal,35290.038,,,,,,,,,35177.1075,,,,,,,,,35034.8025,,,,,,,,,35176.75615384615,,,35280.355,,,,,,,,,36786.615999999995,,,,,,,,,42640.8,,,,,,,,,38124.43846153847,,,37548.69,,,,,,,,,35076.558000000005,,,,,,,,,41157.335,,,,,,,,,37708.22230769231,,,50724.188,,,,,,,,,0,,,,,,,,,0,,,,,,,,,50724.188,,,38562.34909090909,,,,,,,,,44328.24501470321,,,50673.361590909095,
Mano de Obra Directa Total,201410.19,0.05828626694948488,,,,,,,,161926.96,0.1538725067135304,,,,,,,,164532.63,0.08064840556097184,,,,,,,,527869.78,0.08061540008081916,,164773.43000000002,0.06790087198283809,,,,,,,,241027.46,0.13005152691155583,,,,,,,,244828.66,0.07402593977704221,,,,,,,,650629.55,0.08575205192005848,,261532.3,0.32228406039545,,,,,,,,262084.94,0.10930086494898641,,,,,,,,269432.77,0.17693197695065568,,,,,,,,793050.01,0.16758834904003808,,343700.27,0.05927740850949661,,,,,,,,0,,,,,,,,,0,,,,,,,,,343700.27,0.05927740850949661,,2315249.61,0.09386540037603144,,,,,,,,2569947.2653218633,0.05694782251449403,,2505709.41,0.05589032837628512
Semanal,40282.038,,,,,,,,,40481.74,,,,,,,,,41133.1575,,,,,,,,,40605.36769230769,,,41193.357500000006,,,,,,,,,48205.492,,,,,,,,,61207.165,,,,,,,,,50048.42692307693,,,65383.075,,,,,,,,,52416.988,,,,,,,,,67358.1925,,,,,,,,,61003.846923076926,,,68740.054,,,,,,,,,0,,,,,,,,,0,,,,,,,,,68740.054,,,52619.30931818182,,,,,,,,,49422.06279465122,,,56947.94113636364,
Mano de Obra Indirecta,677108.97,0.19594914328471041,,,,,,,,655226.4199999999,0.6226346231061984,,,,,,,,627242.59,0.30745338954002244,,,,,,,,1959577.98,0.29926350935881085,,632325.88,0.26057282796938463,,,,,,,,743796,0.4013310579247177,,,,,,,,671419.0800000001,0.20300902835982146,,,,,,,,2047540.96,0.26986299455714297,,633752.01,0.7809672880427305,,,,,,,,633441.78,0.2641728839849614,,,,,,,,605796.2599999999,0.39781623412442885,,,,,,,,1872990.05,0.3958026685453524,,661690.2200000001,0.11412060129507227,,,,,,,,0,,,,,,,,,0,,,,,,,,,661690.2200000001,0.11412060129507227,,6541799.21,0.265219179553714,,,,,,,,6093042.739839734,0.13501659010818756,,6061476.1,0.13520238552881678
Mantenimiento Instalaciones,37926.840000000004,0.010975680628623613,,,,,,,,5792.8,0.005504658747932641,,,,,,,,13856.08,0.006791788105041965,,,,,,,,57575.72,0.00879286876915216,,8722.66,0.0035944886260474303,,,,,,,,10318.55,0.0055675945928038,,,,,,,,18289.829999999998,0.005530079093323223,,,,,,,,37331.03999999999,0.004920178126415838,,3664.91,0.004516237863483358,,,,,,,,7712.860000000001,0.003216599432346015,,,,,,,,8774.76,0.00576223758553028,,,,,,,,20152.530000000002,0.004258658582804682,,5932.46,0.0010231614158646087,,,,,,,,0,,,,,,,,,0,,,,,,,,,5932.46,0.0010231614158646087,,120991.75000000001,0.004905276306664276,,,,,,,,104514.06240862698,0.002315941792513717,,167387.26,0.003733604898505216
Mantenimiento Equipo,36440.869999999995,0.010545654500854573,,,,,,,,80683.43000000001,0.07667013340055084,,,,,,,,77628.23,0.038050768264145544,,,,,,,,194752.53,0.029742284399576227,,70142.59,0.028904799906967395,,,,,,,,79411.56,0.04284820755456092,,,,,,,,55084.26000000001,0.016655174739031515,,,,,,,,204638.41,0.02697105220498856,,66375.47,0.08179393513633451,,,,,,,,57313.17999999999,0.02390209886526463,,,,,,,,61012.869999999995,0.040066127474150046,,,,,,,,184701.52,0.039031362980482875,,93127.40999999999,0.016061528045937756,,,,,,,,0,,,,,,,,,0,,,,,,,,,93127.40999999999,0.016061528045937756,,677219.87,0.027456009047833928,,,,,,,,1038715.3488686589,0.023017039348877378,,1005474.8499999999,0.022427309135018978
Combustible,97523.47,0.028222400297919784,,,,,,,,181903.65999999997,0.17285554020507607,,,,,,,,79694,0.03906333979330477,,,,,,,,359121.13,0.05484438524293978,,134432.34,0.05539772467377394,,,,,,,,113341.6,0.061155887144970104,,,,,,,,114628.92,0.034658987753424735,,,,,,,,362402.8599999999,0.047764182962021444,,99987.76,0.1232140782711954,,,,,,,,74898.91,0.031236116225282873,,,,,,,,111610.73,0.0732928927235015,,,,,,,,286497.4,0.06054299938822699,,153868.81,0.026537495321839917,,,,,,,,0,,,,,,,,,0,,,,,,,,,153868.81,0.026537495321839917,,1161890.2000000002,0.047105628846639686,,,,,,,,925981.6059204122,0.02051895650047025,,919125.2100000001,0.020501263873939007
Fletes,82836.25,0.02397205315477964,,,,,,,,6836.9400000000005,0.006496861894091043,,,,,,,,21984.69,0.010776161514298057,,,,,,,,111657.88,0.017052206830965196,,101997.69000000002,0.042031849984765175,,,,,,,,135988.06,0.07337526954289884,,,,,,,,126347.39,0.03820216261905965,,,,,,,,364333.14,0.04801859112835858,,21029.52,0.02591450116779963,,,,,,,,-70103.16,-0.029236079050010227,,,,,,,,19681.18,0.012924300507773073,,,,,,,,-29392.460000000006,-0.006211252485357587,,169095.55,0.029163625604623496,,,,,,,,0,,,,,,,,,0,,,,,,,,,169095.55,0.029163625604623496,,615694.11,0.024961617051871287,,,,,,,,441403.3380424682,0.009781118582213207,,400724.8900000001,0.008938245433116977
Gastos de importación,62736.3,0.018155311452826534,,,,,,,,0,0,,,,,,,,7101.98,0.0034811536369771198,,,,,,,,69838.28,0.010665586658808675,,37092.16,0.015285170720345796,,,,,,,,75650.73,0.040818971201347115,,,,,,,,38772.21,0.01172309354012244,,,,,,,,151515.09999999998,0.01996947529031359,,169718.12,0.20914221622446721,,,,,,,,-169040.56,-0.07049729534043823,,,,,,,,93337,0.06129284100313168,,,,,,,,94014.56,0.019867277848121586,,142734.37,0.024617157149267405,,,,,,,,0,,,,,,,,,0,,,,,,,,,142734.37,0.024617157149267405,,458102.31,0.018572492812701468,,,,,,,,1524657.574681558,0.03378510140264303,,1523590.3600000003,0.03398397483423366
$ MOD / Ventas,19.583624251127187,,,,,,,,,7.478904995244422,,,,,,,,,14.557828176710858,,,,,,,,,14.318899654520557,,,17.195661721657846,,,,,,,,,10.076071145005566,,,,,,,,,19.390677824993897,,,,,,,,,15.308846031931463,,,5.402959663839138,,,,,,,,,13.671982467606997,,,,,,,,,9.249895978444668,,,,,,,,,9.653334187122502,,,22.861543924567105,,,,,,,,,,,,,,,,,,,,,,,,,,,22.861543924567105,,,14.537044653588623,,,,,,,,,19.577769351480992,,,20.10766543553,
$ MOI / Ventas,5.103365001943483,,,,,,,,,1.6060783690621023,,,,,,,,,3.2525255340202586,,,,,,,,,3.34153670169329,,,3.837698687898082,,,,,,,,,2.491708479206664,,,,,,,,,4.925889297039339,,,,,,,,,3.7055840191836746,,,1.2804633629485453,,,,,,,,,3.785399867372183,,,,,,,,,2.5137234587747375,,,,,,,,,2.5265115156377895,,,8.762659753381268,,,,,,,,,,,,,,,,,,,,,,,,,,,8.762659753381268,,,3.770466380609074,,,,,,,,,7.406497225257349,,,7.396319200202735,
